MassRunningOrder,BaseWheel,EnginePower,InnovativeTechnology,ElecRange_NO_RANGE,ElecRange_0to50,ElecRange_50to100,ElecRange_100to150,ElecRange_150+,Pool_BMW,Pool_FORD,Pool_HYUNDAI,Pool_KIA,Pool_MAZDA-SUBARU-SUZUKI-TOYOTA,Pool_MERCEDES-BENZ,Pool_RENAULT-NISSAN-MITSUBISHI,Pool_STELLANTIS,Pool_TESLA,Pool_VW-SAIC,FuelType_DIESEL,FuelType_DIESEL/ELECTRIC,FuelType_E85,FuelType_ELECTRIC,FuelType_LPG,FuelType_NG,FuelType_NG-BIOMETHANE,FuelType_PETROL,FuelType_PETROL/ELECTRIC
".values =
0.05639534883720933

.base_values =
1.8255813953488371

.data =
1575.0",".values =
0.06976744186046514

.base_values =
1.8255813953488371

.data =
2618.0",".values =
1.07093023255814

.base_values =
1.8255813953488371

.data =
228.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.3372093023255813

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0011627906976744208

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.0005813953488372104

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.02848837209302323

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.007558139534883712

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.0005813953488372104

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0005813953488372104

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.161046511627907

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.22325581395348837

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.032558139534883734

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.1866279069767442

.base_values =
1.8255813953488371

.data =
0.0"
".values =
-0.06337209302325578

.base_values =
1.8255813953488371

.data =
1697.0",".values =
-0.2645348837209302

.base_values =
1.8255813953488371

.data =
2690.0",".values =
0.13720930232558143

.base_values =
1.8255813953488371

.data =
131.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.20872093023255817

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.0029069767441860404

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.15639534883720932

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.005813953488372092

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.0005813953488372104

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.029651162790697617

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.012790697674418528

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.14767441860465116

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.028488372093023316

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.15116279069767444

.base_values =
1.8255813953488371

.data =
0.0"
".values =
-0.10348837209302324

.base_values =
1.8255813953488371

.data =
1313.0",".values =
-0.03662790697674421

.base_values =
1.8255813953488371

.data =
2583.0",".values =
-0.388953488372093

.base_values =
1.8255813953488371

.data =
67.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.1866279069767442

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0005813953488372104

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.0017441860465116199

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.11104651162790695

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.04418604651162793

.base_values =
1.8255813953488371

.data =
1.0",".values =
-0.006976744186046513

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.029069767441860427

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.056976744186046514

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.14302325581395345

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.147093023255814

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.14011627906976748

.base_values =
1.8255813953488371

.data =
0.0"
".values =
-0.054651162790697684

.base_values =
1.8255813953488371

.data =
1440.0",".values =
0.031395348837209305

.base_values =
1.8255813953488371

.data =
2495.0",".values =
0.10639534883720932

.base_values =
1.8255813953488371

.data =
135.0",".values =
-0.001744186046511631

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.9069767441860466

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
1.0",".values =
-0.0023255813953488415

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.02209302325581398

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.0017441860465116199

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.05058139534883719

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.009883720930232565

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.8302325581395349

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.1610465116279069

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.013953488372093047

.base_values =
1.8255813953488371

.data =
0.0"
".values =
0.7046511627906976

.base_values =
1.8255813953488371

.data =
2035.0",".values =
-0.005232558139534871

.base_values =
1.8255813953488371

.data =
2975.0",".values =
0.05348837209302328

.base_values =
1.8255813953488371

.data =
135.0",".values =
-0.0011627906976744208

.base_values =
1.8255813953488371

.data =
0.0",".values =
-1.2488372093023254

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.0034883720930232397

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.005232558139534882

.base_values =
1.8255813953488371

.data =
1.0",".values =
-0.0005813953488372093

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.005232558139534895

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.009883720930232553

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.005813953488372085

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.015697674418604656

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.10581395348837205

.base_values =
1.8255813953488371

.data =
0.0",".values =
-1.2186046511627906

.base_values =
1.8255813953488371

.data =
1.0"
".values =
-0.161046511627907

.base_values =
1.8255813953488371

.data =
1420.0",".values =
-0.0034883720930232566

.base_values =
1.8255813953488371

.data =
2640.0",".values =
-0.9174418604651162

.base_values =
1.8255813953488371

.data =
72.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.1517441860465116

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.12558139534883714

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.0017441860465116088

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.007558139534883723

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.006976744186046502

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.011627906976744162

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.11627906976744187

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.02906976744186049

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.08953488372093026

.base_values =
1.8255813953488371

.data =
0.0"
".values =
-0.588953488372093

.base_values =
1.8255813953488371

.data =
1171.0",".values =
-0.33139534883720934

.base_values =
1.8255813953488371

.data =
2583.0",".values =
-0.5000000000000001

.base_values =
1.8255813953488371

.data =
67.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.17848837209302326

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0011627906976744208

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.0005813953488372104

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.09651162790697675

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0005813953488371992

.base_values =
1.8255813953488371

.data =
1.0",".values =
-0.011627906976744162

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.009302325581395366

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.025

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.10348837209302328

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.08953488372093028

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.12151162790697675

.base_values =
1.8255813953488371

.data =
0.0"
".values =
-0.06860465116279069

.base_values =
1.8255813953488371

.data =
1000.0",".values =
0.03953488372093027

.base_values =
1.8255813953488371

.data =
2450.0",".values =
-0.24011627906976746

.base_values =
1.8255813953488371

.data =
61.0",".values =
0.0005813953488372104

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.1866279069767442

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.001744186046511631

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.0023255813953488415

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.1627906976744186

.base_values =
1.8255813953488371

.data =
1.0",".values =
-0.0005813953488372104

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.0011627906976744095

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.0005813953488372104

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.0255813953488372

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.0011627906976744208

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.12616279069767436

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.19883720930232557

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.12732558139534889

.base_values =
1.8255813953488371

.data =
0.0"
".values =
-0.3465116279069767

.base_values =
1.8255813953488371

.data =
1341.0",".values =
-0.1552325581395349

.base_values =
1.8255813953488371

.data =
2669.0",".values =
-0.09069767441860466

.base_values =
1.8255813953488371

.data =
81.0",".values =
-0.0005813953488372104

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.21046511627906977

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.003488372093023262

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.02209302325581397

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.016860465116279068

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.0017441860465116088

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0325581395348837

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.09941860465116284

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.13604651162790699

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.16279069767441853

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.12616279069767447

.base_values =
1.8255813953488371

.data =
0.0"
".values =
0.083139534883721

.base_values =
1.8255813953488371

.data =
1443.0",".values =
-0.0261627906976744

.base_values =
1.8255813953488371

.data =
2655.0",".values =
0.3168604651162791

.base_values =
1.8255813953488371

.data =
137.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.25232558139534894

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.0005813953488372104

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.0005813953488372104

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.04244186046511626

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.0011627906976744208

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.0029069767441860517

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.012790697674418627

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.07441860465116273

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.16976744186046516

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.2087209302325581

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.1558139534883721

.base_values =
1.8255813953488371

.data =
0.0"
".values =
-0.3953488372093023

.base_values =
1.8255813953488371

.data =
1254.0",".values =
0.06395348837209305

.base_values =
1.8255813953488371

.data =
2604.0",".values =
-0.15116279069767444

.base_values =
1.8255813953488371

.data =
81.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.2180232558139535

.base_values =
1.8255813953488371

.data =
1.0",".values =
-0.004651162790697683

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0005813953488372104

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0063953488372092806

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.0023255813953488415

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.005232558139534893

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.012790697674418561

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.05174418604651163

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.14534883720930233

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.10406976744186047

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.14534883720930233

.base_values =
1.8255813953488371

.data =
0.0"
".values =
-0.48313953488372086

.base_values =
1.8255813953488371

.data =
1165.0",".values =
0.12616279069767447

.base_values =
1.8255813953488371

.data =
2540.0",".values =
-0.48430232558139535

.base_values =
1.8255813953488371

.data =
75.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.13720930232558143

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.0005813953488372104

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.0011627906976744208

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.03546511627906981

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.0011627906976744208

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.019186046511627898

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.010465116279069764

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.08313953488372093

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.11511627906976743

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.333139534883721

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.1383720930232558

.base_values =
1.8255813953488371

.data =
0.0"
".values =
-0.4151162790697674

.base_values =
1.8255813953488371

.data =
1233.0",".values =
0.10116279069767442

.base_values =
1.8255813953488371

.data =
2540.0",".values =
-0.11569767441860461

.base_values =
1.8255813953488371

.data =
96.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.2081395348837209

.base_values =
1.8255813953488371

.data =
1.0",".values =
-0.0011627906976744095

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.0005813953488372104

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.02151162790697674

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.0005813953488371992

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.003488372093023262

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.011046511627906985

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.025

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.1494186046511628

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.07034883720930231

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.13953488372093026

.base_values =
1.8255813953488371

.data =
0.0"
".values =
-0.1296511627906977

.base_values =
1.8255813953488371

.data =
1095.0",".values =
0.03953488372093024

.base_values =
1.8255813953488371

.data =
1873.0",".values =
-0.1755813953488372

.base_values =
1.8255813953488371

.data =
41.0",".values =
-0.0011627906976744208

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.7680232558139536

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.004069767441860462

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.0005813953488372104

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.007558139534883723

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.004651162790697674

.base_values =
1.8255813953488371

.data =
1.0",".values =
-0.0005813953488372104

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.008139534883720934

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0005813953488372214

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.7209302325581395

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.07383720930232554

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.013953488372093047

.base_values =
1.8255813953488371

.data =
0.0"
